Region,District,Class,Latitude,Longitude,HIV_Prev_Total_pct,HIV_Prev_Women_pct,HIV_Prev_Men_pct,Condom_Use_Women_pct,Condom_Use_Men_pct,HighRisk_Sex_Women_pct,HighRisk_Sex_Men_pct,HIV_Awareness_Women_pct,HIV_Awareness_Men_pct,PMTCT_Knowledge_Women_pct,PMTCT_Knowledge_Men_pct,VCT_Women_pct,VCT_Men_pct,VCT_12mo_Women_pct,Refuse_Sex_Women_pct,Ask_Condom_STI_Women_pct,Modern_Contraception_pct,Unmet_FP_Need_pct,Adolescent_Fertility_Rate,Wife_Beating_Accept_pct,Poverty_Incidence_pct,Poverty_Intensity_pct,Illiteracy_Rate_pct,Uninsured_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Total_Pop,Literacy_Women_pct,Secondary_Edu_Women_pct,Edu_Secondary_Women_pct,No_Education_Women_pct,No_Insurance_Women_pct,No_Insurance_Men_pct,LISA_Cluster_Type,LISA_Local_Morans_I,LISA_P_Value,LISA_Significant_Flag,Data_Source_HIV_Prevalence,Data_Source_Behavioural,Data_Source_Socioeconomic,Data_Source_Insurance,Data_Source_Education,Data_Source_Spatial_Boundaries
Ashanti,Amansie South,District,6.30802585,-2.01186652006877,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,30.3,44.4,30.17,48.14,45.61,52.44,113155,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0011008655908871,0.337,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Amansie West,District,6.43975084999999,-1.85237045719587,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,31.0,44.7,27.0,43.02,52.21,61.25,112627,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.454,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Asante Akim Central Municipal,Municipal,6.56465915,-1.25347851347396,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,16.9,42.6,17.22,19.68,51.13,55.83,91673,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.455,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Asante Akim North Municipal,Municipal,6.906722,-0.958978,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,26.0,42.1,23.85,34.0,47.13,55.04,85202,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.451,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Asante Akim South Municipal,Municipal,6.46141735,-1.11533920112058,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,24.6,42.2,25.62,32.61,43.84,65.69,123633,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.471,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Asokore Mampong Municipal,Municipal,6.7077852,-1.5665013,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,11.3,42.7,19.35,20.28,48.52,51.93,191402,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.452,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Asokwa Municipal,Municipal,6.6739843,-1.6026178,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,6.3,41.4,10.73,14.25,44.07,48.27,125642,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.463,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Atwima Kwanwoma,District,6.65,-1.73333,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,13.8,43.3,13.57,26.15,49.99,59.8,234846,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.454,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Atwima Mponua,District,6.5558963,-2.17659077213842,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,25.1,42.4,29.22,24.13,43.5,64.9,155254,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0013502991888223,0.195,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Atwima Nwabiagya North,District,6.87764335,-1.74489585317473,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,13.5,43.1,15.74,21.41,50.93,59.81,155025,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.446,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Atwima Nwabiagya South Municipal,Municipal,7.0689359,-2.0226618,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,12.5,43.0,13.83,23.44,48.4,56.9,161893,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.45,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Bekwai Municipal,Municipal,6.43631235,-1.59282285301503,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,19.4,43.6,17.87,27.7,51.03,58.57,137967,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.447,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Bosome Freho,District,6.3681227,-1.36632312680072,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,31.3,41.0,28.55,49.05,40.5,67.8,62259,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.465,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Bosomtwi,District,6.1777503,-0.1969922,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,16.1,43.8,13.87,28.31,50.09,60.46,165180,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.447,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Ejisu Municipal,Municipal,6.7139918,-1.4665782,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,13.5,43.6,14.91,21.69,50.56,56.15,180723,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.468,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Ejura Sekyedumase Municipal,Municipal,7.38567515,-1.39945747215309,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,25.0,42.2,35.88,33.58,46.85,70.77,137672,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0005396399955328,0.395,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Juaben Municipal,Municipal,6.0721368,-0.260652306105858,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,20.9,43.1,21.97,30.42,47.11,64.52,63929,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.446,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,"Kumasi Metropolitan Area (KMA)-Bantama, Manhyia North, Manhyia South, Nhyiaeso, & Subin",Metropolitan,6.698152,-1.621229,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,8.9,42.3,10.82,22.55,48.25,42.04,443945,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0011008655908871,0.425,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,"Kumasi Metropolitan Area (KMA)-Bantama, Manhyia North, Manhyia South, Nhyiaeso, & Subin",Metropolitan,6.698152,-1.621229,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,8.9,42.3,10.82,22.55,48.25,42.04,443945,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.441,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Kwabre East,Municipal,6.7897864,-1.53792852576917,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,10.6,43.3,12.89,24.41,47.25,59.9,296814,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.447,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Kwadaso Municipal,Municipal,6.68059249999999,-1.67467000057054,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,9.5,42.4,8.43,21.67,51.14,44.08,154526,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.45,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Mampong Municipal,Municipal,7.056139,-1.40425,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,22.5,42.6,20.67,29.79,53.56,56.22,116632,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.46,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Obuasi East,Municipal,6.1796409,-1.60356394182495,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,13.1,42.7,15.48,17.4,51.29,54.67,92401,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.463,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Obuasi Municipal,Municipal,6.211542,-1.6894045,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,11.1,42.8,12.32,19.66,49.09,49.38,104297,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.461,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Offinso Municipal,Municipal,7.05794129999999,-1.73462655987467,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,23.5,42.8,24.85,30.81,51.11,63.75,137272,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.448,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Offinso North,District,7.27974815,-1.79832745610104,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,34.3,41.5,37.39,33.47,43.79,70.54,83440,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0010307123914678,0.3,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Oforikrom Municipal,Municipal,6.672717,-1.5504236985326,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,10.0,42.8,10.1,23.01,59.81,34.76,213126,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.446,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Old Tafo Municipal,Municipal,6.74083555,-1.60465968075918,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,9.2,42.9,11.73,24.65,45.31,50.11,114368,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.446,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Sekyere Afram Plains,District,7.20286155,-0.592081996515861,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,50.5,40.8,51.7,63.4,42.38,79.32,33226,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0008202527932099,0.365,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Sekyere Central,District,7.21625465,-1.09955606489201,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,39.8,42.4,33.02,52.34,47.72,67.01,73228,61.5,11.5,79.8,9.0,7.5,22.2,LL,-0.0003151497573912,0.48,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Sekyere East,District,6.77947295,-1.29935419961981,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,17.3,42.5,17.21,23.59,50.74,60.19,74789,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.456,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Ashanti,Sekyere Kumawu,District,6.9098849,-1.23942940155571,1.9,2.6,1.1,8.1,13.6,38.6,54.4,98.7,99.0,75.7,73.9,62.9,23.7,16.4,75.1,92.4,26.9,23.0,62.0,16.0,23.9,42.9,20.33,35.78,50.45,65.17,64396,61.5,11.5,79.8,9.0,7.5,22.2,HL,2.1585599821316915e-05,0.454,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
